filepath,filename,status,n_found_organs,found_labels,elapsed_s,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,core_centroid_z_mm,z_window_method,error
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028354-1.nii.gz,20251028354-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",10.850812911987305,-158.23982455121876,-252.52333742924998,-1077.3385995047172,156.6575966684881,-31.377242227738208,-797.3385995047172,-977.3385995047172,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028356-1.nii.gz,20251028356-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",11.373847723007202,-131.99999999999994,-247.48321533203125,-960.4801882339441,137.5,-57.48321533203128,-680.4801882339441,-860.4801882339441,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028357-1.nii.gz,20251028357-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",12.353694200515747,-190.8876953125001,-233.49851608276373,-708.7425483892459,171.6123046875,45.00148391723633,-428.74254838924594,-608.7425483892459,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028361-1.nii.gz,20251028361-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",16.190672159194946,-196.51359558105466,-304.2899932861328,-1014.1576641573695,215.48640441894534,-25.789993286132812,-734.1576641573695,-914.1576641573695,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028364-1.nii.gz,20251028364-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",21.618948221206665,-181.78999328613287,-245.5599975585938,-284.3931786595358,131.2100067138672,2.94000244140625,-4.393178659535806,-184.3931786595358,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028365-1.nii.gz,20251028365-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.237799406051636,-149.5780029296875,-272.5,-174.67574566400026,176.9219970703125,39.0,105.32425433599974,-74.67574566400026,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028365-2.nii.gz,20251028365-2.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",6.527467489242554,-142.957992553711,-254.73000001907354,197.83977856883627,137.04200744628906,-63.230000019073515,477.83977856883627,297.83977856883627,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028368-1.nii.gz,20251028368-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",11.118410110473633,-152.40499877929688,-262.5,246.65226816504912,202.59500122070312,-35.0,526.6522681650491,346.6522681650491,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028369-1.nii.gz,20251028369-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",5.975028038024902,-140.05968727534759,-274.8157628448454,247.88050586029158,155.14391664563004,-60.98503901920853,527.8805058602916,347.8805058602916,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028372-1.nii.gz,20251028372-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.757906675338745,-154.52000427246094,-245.4280014038086,-903.303748673369,149.47999572753906,-13.428001403808594,-623.303748673369,-803.303748673369,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028374-1.nii.gz,20251028374-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",17.122031927108765,-259.520004272461,-249.968002319336,-724.6080736101534,248.47999572753906,13.531997680664062,-444.6080736101534,-624.6080736101534,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028375-1.nii.gz,20251028375-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",11.278594970703125,-123.29247284857907,-234.89836793272357,-159.2254605150165,182.12733411982953,-48.62011914346303,120.7745394849835,-59.22546051501649,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028378-1.nii.gz,20251028378-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",19.888610124588013,-161.66299438476562,-352.1999969482422,-558.5579715007211,214.33700561523438,83.80000305175781,-278.5579715007211,-458.5579715007211,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028379-1.nii.gz,20251028379-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",20.980381965637207,-125.70199584960938,-261.5289001464844,232.77123377292259,170.79800415039062,-56.528900146484375,512.7712337729226,332.7712337729226,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028380-1.nii.gz,20251028380-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",22.097036838531494,-190.06399536132812,-315.6159973144531,-541.3416418007612,184.43600463867188,-5.615997314453125,-261.3416418007612,-441.3416418007612,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028381-1.nii.gz,20251028381-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",13.19978642463684,-133.7260142423733,-254.61228901595211,-993.3999361863537,163.66635993522578,-36.77411618677891,-713.3999361863537,-893.3999361863537,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028382-1.nii.gz,20251028382-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",28.015137195587158,-194.0,-320.32342529296875,351.7535353487615,195.5,16.67657470703125,631.7535353487615,451.7535353487615,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028383-1.nii.gz,20251028383-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",18.549783945083618,-185.8520050048828,-241.33999633789062,-744.3933184998803,181.1479949951172,-12.339996337890625,-464.39331849988025,-644.3933184998803,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028384-1.nii.gz,20251028384-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.476752042770386,-133.8350067138672,-253.0999984741211,274.1582485823978,138.6649932861328,-52.599998474121094,554.1582485823978,374.1582485823978,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028385-1.nii.gz,20251028385-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.33016586303711,-158.69200134277344,-296.9000015258789,182.71397004943037,181.30799865722656,-13.900001525878906,462.7139700494304,282.7139700494304,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028386-1.nii.gz,20251028386-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",8.932577848434448,-129.51400756835938,-252.95999908447266,271.89148116598153,174.48599243164062,-58.459999084472656,551.8914811659815,371.89148116598153,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028391-1.nii.gz,20251028391-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",15.189666509628296,-169.0,-331.3999996185303,-128.25748761880874,202.5,-52.89999961853027,151.74251238119126,-28.25748761880874,fixed_window_core_centroid,
C:\Users\User1\pneumo_dataset\merged\Pneumo_Negative\20251028392-1.nii.gz,20251028392-1.nii.gz,ok,18,"1,2,3,4,5,7,8,9,10,11,12,13,14,15,17,18,19,62",17.449124336242676,-215.3000030517578,-337.6999969482422,-723.3672297991802,219.1999969482422,48.80000305175781,-443.3672297991802,-623.3672297991802,fixed_window_core_centroid,
